problem_id,dataset,model,n_steps,duration,event,first_error_step,n_errors,final_correct,error_vector
mathqa_720,mathqa,qwen2.5_14b,10,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
mathqa_721,mathqa,qwen2.5_14b,6,1,1,0.0,6,False,"[1, 1, 1, 1, 1, 1]"
mathqa_722,mathqa,qwen2.5_14b,6,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0]"
mathqa_723,mathqa,qwen2.5_14b,9,2,1,1.0,5,False,"[0, 1, 1, 0, 0, 0, 1, 1, 1]"
mathqa_724,mathqa,qwen2.5_14b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_725,mathqa,qwen2.5_14b,7,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1, 0]"
mathqa_726,mathqa,qwen2.5_14b,6,2,1,1.0,3,False,"[0, 1, 1, 0, 1, 0]"
mathqa_727,mathqa,qwen2.5_14b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_728,mathqa,qwen2.5_14b,9,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
mathqa_729,mathqa,qwen2.5_14b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_730,mathqa,qwen2.5_14b,12,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]"
mathqa_731,mathqa,qwen2.5_14b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_732,mathqa,qwen2.5_14b,13,13,1,12.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_733,mathqa,qwen2.5_14b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_734,mathqa,qwen2.5_14b,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_735,mathqa,qwen2.5_14b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_736,mathqa,qwen2.5_14b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_737,mathqa,qwen2.5_14b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_738,mathqa,qwen2.5_14b,12,1,1,0.0,5,False,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]"
mathqa_739,mathqa,qwen2.5_14b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_740,mathqa,qwen2.5_14b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_741,mathqa,qwen2.5_14b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_743,mathqa,qwen2.5_14b,10,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
mathqa_744,mathqa,qwen2.5_14b,22,6,1,5.0,7,False,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]"
mathqa_745,mathqa,qwen2.5_14b,6,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1]"
mathqa_746,mathqa,qwen2.5_14b,7,2,1,1.0,1,False,"[0, 1, 0, 0, 0, 0, 0]"
mathqa_747,mathqa,qwen2.5_14b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_748,mathqa,qwen2.5_14b,8,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 1, 1, 0]"
mathqa_749,mathqa,qwen2.5_14b,6,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1]"
mathqa_750,mathqa,qwen2.5_14b,8,2,1,1.0,4,False,"[0, 1, 1, 0, 0, 0, 1, 1]"
mathqa_751,mathqa,qwen2.5_14b,9,3,1,2.0,4,False,"[0, 0, 1, 0, 1, 1, 1, 0, 0]"
mathqa_752,mathqa,qwen2.5_14b,7,4,1,3.0,2,False,"[0, 0, 0, 1, 0, 1, 0]"
mathqa_753,mathqa,qwen2.5_14b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_754,mathqa,qwen2.5_14b,14,4,1,3.0,3,False,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
mathqa_755,mathqa,qwen2.5_14b,5,1,1,0.0,4,False,"[1, 0, 1, 1, 1]"
mathqa_756,mathqa,qwen2.5_14b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_757,mathqa,qwen2.5_14b,10,3,1,2.0,3,False,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
mathqa_758,mathqa,qwen2.5_14b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_759,mathqa,qwen2.5_14b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
mathqa_760,mathqa,qwen2.5_14b,9,1,1,0.0,3,False,"[1, 0, 0, 0, 1, 0, 1, 0, 0]"
mathqa_761,mathqa,qwen2.5_14b,7,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 0, 1]"
mathqa_762,mathqa,qwen2.5_14b,12,3,1,2.0,3,False,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
mathqa_764,mathqa,qwen2.5_14b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_765,mathqa,qwen2.5_14b,7,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1]"
mathqa_766,mathqa,qwen2.5_14b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_767,mathqa,qwen2.5_14b,7,4,1,3.0,3,False,"[0, 0, 0, 1, 1, 0, 1]"
mathqa_768,mathqa,qwen2.5_14b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_769,mathqa,qwen2.5_14b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_770,mathqa,qwen2.5_14b,5,3,1,2.0,1,False,"[0, 0, 1, 0, 0]"
mathqa_772,mathqa,qwen2.5_14b,7,3,1,2.0,3,False,"[0, 0, 1, 0, 0, 1, 1]"
mathqa_773,mathqa,qwen2.5_14b,5,1,1,0.0,2,False,"[1, 0, 0, 1, 0]"
mathqa_774,mathqa,qwen2.5_14b,5,2,1,1.0,1,False,"[0, 1, 0, 0, 0]"
mathqa_775,mathqa,qwen2.5_14b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_776,mathqa,qwen2.5_14b,5,2,1,1.0,2,False,"[0, 1, 1, 0, 0]"
mathqa_778,mathqa,qwen2.5_14b,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
mathqa_779,mathqa,qwen2.5_14b,11,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]"
mathqa_780,mathqa,qwen2.5_14b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_781,mathqa,qwen2.5_14b,5,4,1,3.0,2,True,"[0, 0, 0, 1, 1]"
mathqa_782,mathqa,qwen2.5_14b,12,6,1,5.0,3,False,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]"
mathqa_783,mathqa,qwen2.5_14b,8,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0, 0]"
mathqa_784,mathqa,qwen2.5_14b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_785,mathqa,qwen2.5_14b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_786,mathqa,qwen2.5_14b,18,7,1,6.0,8,False,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]"
mathqa_787,mathqa,qwen2.5_14b,7,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 1]"
mathqa_788,mathqa,qwen2.5_14b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_789,mathqa,qwen2.5_14b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_790,mathqa,qwen2.5_14b,8,2,1,1.0,1,False,"[0, 1, 0, 0, 0, 0, 0, 0]"
mathqa_791,mathqa,qwen2.5_14b,4,1,1,0.0,4,False,"[1, 1, 1, 1]"
mathqa_792,mathqa,qwen2.5_14b,5,3,1,2.0,1,False,"[0, 0, 1, 0, 0]"
mathqa_793,mathqa,qwen2.5_14b,12,4,1,3.0,6,False,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
mathqa_795,mathqa,qwen2.5_14b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_797,mathqa,qwen2.5_14b,8,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0, 0, 0]"
mathqa_798,mathqa,qwen2.5_14b,6,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1]"
mathqa_799,mathqa,qwen2.5_14b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_3,mathqa,gemini_2_5_flash,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_6,mathqa,gemini_2_5_flash,7,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0, 0]"
mathqa_16,mathqa,gemini_2_5_flash,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_18,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_27,mathqa,gemini_2_5_flash,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_29,mathqa,gemini_2_5_flash,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
mathqa_33,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_36,mathqa,gemini_2_5_flash,7,2,1,1.0,3,False,"[0, 1, 0, 1, 0, 1, 0]"
mathqa_37,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_39,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_42,mathqa,gemini_2_5_flash,6,2,1,1.0,2,False,"[0, 1, 0, 0, 1, 0]"
mathqa_43,mathqa,gemini_2_5_flash,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_44,mathqa,gemini_2_5_flash,4,1,1,0.0,3,False,"[1, 0, 1, 1]"
mathqa_50,mathqa,gemini_2_5_flash,8,2,1,1.0,3,False,"[0, 1, 1, 0, 0, 1, 0, 0]"
mathqa_51,mathqa,gemini_2_5_flash,9,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 0, 1, 0]"
mathqa_58,mathqa,gemini_2_5_flash,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
mathqa_59,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_60,mathqa,gemini_2_5_flash,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_62,mathqa,gemini_2_5_flash,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_63,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_74,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_82,mathqa,gemini_2_5_flash,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_84,mathqa,gemini_2_5_flash,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_93,mathqa,gemini_2_5_flash,5,1,1,0.0,3,False,"[1, 1, 0, 1, 0]"
mathqa_95,mathqa,gemini_2_5_flash,9,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 0, 1, 1, 0]"
mathqa_96,mathqa,gemini_2_5_flash,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_97,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_99,mathqa,gemini_2_5_flash,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_103,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_108,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_113,mathqa,gemini_2_5_flash,4,1,1,0.0,2,False,"[1, 0, 1, 0]"
mathqa_114,mathqa,gemini_2_5_flash,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_118,mathqa,gemini_2_5_flash,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
mathqa_133,mathqa,gemini_2_5_flash,6,2,1,1.0,3,False,"[0, 1, 0, 1, 1, 0]"
mathqa_134,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_141,mathqa,gemini_2_5_flash,9,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 0, 1, 0]"
mathqa_142,mathqa,gemini_2_5_flash,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_144,mathqa,gemini_2_5_flash,10,2,1,1.0,5,False,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]"
mathqa_148,mathqa,gemini_2_5_flash,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_155,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_157,mathqa,gemini_2_5_flash,8,3,1,2.0,4,False,"[0, 0, 1, 0, 1, 1, 1, 0]"
mathqa_161,mathqa,gemini_2_5_flash,10,10,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_166,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_167,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_170,mathqa,gemini_2_5_flash,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_172,mathqa,gemini_2_5_flash,7,2,1,1.0,4,False,"[0, 1, 1, 1, 0, 1, 0]"
mathqa_174,mathqa,gemini_2_5_flash,5,1,1,0.0,2,False,"[1, 0, 0, 1, 0]"
mathqa_185,mathqa,gemini_2_5_flash,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_193,mathqa,gemini_2_5_flash,11,2,1,1.0,4,False,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
mathqa_195,mathqa,gemini_2_5_flash,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
mathqa_200,mathqa,gemini_2_5_flash,8,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1, 0, 0]"
mathqa_203,mathqa,gemini_2_5_flash,11,3,1,2.0,5,False,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]"
mathqa_209,mathqa,gemini_2_5_flash,6,1,1,0.0,5,False,"[1, 1, 1, 1, 1, 0]"
mathqa_213,mathqa,gemini_2_5_flash,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
mathqa_214,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_218,mathqa,gemini_2_5_flash,7,7,0,,0,True,"[0, 0, 0, 0, 0, 0, 0]"
mathqa_221,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_222,mathqa,gemini_2_5_flash,7,1,1,0.0,4,False,"[1, 0, 1, 0, 1, 0, 1]"
mathqa_227,mathqa,gemini_2_5_flash,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
mathqa_230,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_231,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_234,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_237,mathqa,gemini_2_5_flash,7,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1, 0]"
mathqa_239,mathqa,gemini_2_5_flash,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_240,mathqa,gemini_2_5_flash,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_248,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_249,mathqa,gemini_2_5_flash,11,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_250,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_254,mathqa,gemini_2_5_flash,4,3,1,2.0,1,False,"[0, 0, 1, 0]"
mathqa_256,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_259,mathqa,gemini_2_5_flash,6,1,1,0.0,4,False,"[1, 1, 1, 1, 0, 0]"
mathqa_261,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_262,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_263,mathqa,gemini_2_5_flash,6,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0]"
mathqa_264,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_266,mathqa,gemini_2_5_flash,9,1,1,0.0,5,False,"[1, 0, 0, 1, 0, 1, 1, 1, 0]"
mathqa_268,mathqa,gemini_2_5_flash,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
mathqa_271,mathqa,gemini_2_5_flash,6,6,0,,0,True,"[0, 0, 0, 0, 0, 0]"
mathqa_283,mathqa,gemini_2_5_flash,9,9,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_287,mathqa,gemini_2_5_flash,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
mathqa_288,mathqa,gemini_2_5_flash,7,2,1,1.0,3,False,"[0, 1, 0, 1, 1, 0, 0]"
mathqa_289,mathqa,gemini_2_5_flash,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_292,mathqa,gemini_2_5_flash,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_293,mathqa,gemini_2_5_flash,10,10,1,9.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_294,mathqa,gemini_2_5_flash,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_299,mathqa,gemini_2_5_flash,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
mathqa_302,mathqa,gemini_2_5_flash,8,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1, 0]"
mathqa_305,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_312,mathqa,gemini_2_5_flash,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_316,mathqa,gemini_2_5_flash,5,1,1,0.0,1,False,"[1, 0, 0, 0, 0]"
mathqa_318,mathqa,gemini_2_5_flash,5,1,1,0.0,3,False,"[1, 1, 1, 0, 0]"
mathqa_319,mathqa,gemini_2_5_flash,8,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 1, 1, 0]"
mathqa_320,mathqa,gemini_2_5_flash,7,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0, 0]"
mathqa_328,mathqa,gemini_2_5_flash,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_329,mathqa,gemini_2_5_flash,12,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
mathqa_334,mathqa,gemini_2_5_flash,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_338,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_339,mathqa,gemini_2_5_flash,5,2,1,1.0,2,False,"[0, 1, 1, 0, 0]"
mathqa_347,mathqa,gemini_2_5_flash,6,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0]"
mathqa_352,mathqa,gemini_2_5_flash,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_359,mathqa,gemini_2_5_flash,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_361,mathqa,gemini_2_5_flash,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_362,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_364,mathqa,gemini_2_5_flash,7,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0, 0]"
mathqa_365,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1]"
mathqa_367,mathqa,gemini_2_5_flash,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_368,mathqa,gemini_2_5_flash,5,1,1,0.0,5,False,"[1, 1, 1, 1, 1]"
mathqa_382,mathqa,gemini_2_5_flash,8,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0, 0, 0]"
mathqa_385,mathqa,gemini_2_5_flash,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_388,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_390,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_391,mathqa,gemini_2_5_flash,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_392,mathqa,gemini_2_5_flash,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_393,mathqa,gemini_2_5_flash,5,3,1,2.0,1,False,"[0, 0, 1, 0, 0]"
mathqa_396,mathqa,gemini_2_5_flash,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_401,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_404,mathqa,gemini_2_5_flash,6,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0]"
mathqa_406,mathqa,gemini_2_5_flash,7,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0, 0]"
mathqa_408,mathqa,gemini_2_5_flash,6,4,1,3.0,2,False,"[0, 0, 0, 1, 1, 0]"
mathqa_411,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_412,mathqa,gemini_2_5_flash,4,1,1,0.0,1,False,"[1, 0, 0, 0]"
mathqa_413,mathqa,gemini_2_5_flash,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_417,mathqa,gemini_2_5_flash,7,1,1,0.0,4,False,"[1, 0, 1, 0, 1, 0, 1]"
mathqa_420,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_422,mathqa,gemini_2_5_flash,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
mathqa_423,mathqa,gemini_2_5_flash,7,4,1,3.0,3,False,"[0, 0, 0, 1, 0, 1, 1]"
mathqa_427,mathqa,gemini_2_5_flash,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_430,mathqa,gemini_2_5_flash,9,2,1,1.0,2,False,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
mathqa_431,mathqa,gemini_2_5_flash,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_433,mathqa,gemini_2_5_flash,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_434,mathqa,gemini_2_5_flash,8,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1, 0]"
mathqa_437,mathqa,gemini_2_5_flash,8,8,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_438,mathqa,gemini_2_5_flash,4,3,1,2.0,1,False,"[0, 0, 1, 0]"
mathqa_444,mathqa,gemini_2_5_flash,4,3,1,2.0,1,False,"[0, 0, 1, 0]"
mathqa_455,mathqa,gemini_2_5_flash,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_459,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_460,mathqa,gemini_2_5_flash,6,3,1,2.0,3,False,"[0, 0, 1, 1, 0, 1]"
mathqa_463,mathqa,gemini_2_5_flash,4,1,1,0.0,3,False,"[1, 1, 1, 0]"
mathqa_473,mathqa,gemini_2_5_flash,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
mathqa_475,mathqa,gemini_2_5_flash,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_481,mathqa,gemini_2_5_flash,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_485,mathqa,gemini_2_5_flash,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_490,mathqa,gemini_2_5_flash,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_495,mathqa,gemini_2_5_flash,7,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0, 0]"
mathqa_496,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_500,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_501,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_504,mathqa,gemini_2_5_flash,7,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1]"
mathqa_510,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_518,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_521,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_523,mathqa,gemini_2_5_flash,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_531,mathqa,gemini_2_5_flash,4,1,1,0.0,2,False,"[1, 0, 1, 0]"
mathqa_541,mathqa,gemini_2_5_flash,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_544,mathqa,gemini_2_5_flash,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_547,mathqa,gemini_2_5_flash,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_548,mathqa,gemini_2_5_flash,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_549,mathqa,gemini_2_5_flash,10,2,1,1.0,7,False,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]"
mathqa_551,mathqa,gemini_2_5_flash,13,13,0,,0,True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_561,mathqa,gemini_2_5_flash,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_562,mathqa,gemini_2_5_flash,5,5,0,,0,True,"[0, 0, 0, 0, 0]"
mathqa_563,mathqa,gemini_2_5_flash,4,1,1,0.0,1,False,"[1, 0, 0, 0]"
mathqa_565,mathqa,gemini_2_5_flash,8,1,1,0.0,2,False,"[1, 0, 0, 1, 0, 0, 0, 0]"
mathqa_569,mathqa,gemini_2_5_flash,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_570,mathqa,gemini_2_5_flash,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_575,mathqa,gemini_2_5_flash,6,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1]"
